[2024-10-28T01:02:58] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:26.13, pressure_hPa:1010.26, humidity_%:37.28
[2024-10-28T01:03:42] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:26.13, pressure_hPa:1010.31, humidity_%:37.04
[2024-10-28T01:04:26] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:26.13, pressure_hPa:1010.29, humidity_%:37.22
[2024-10-28T01:05:11] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:26.12, pressure_hPa:1010.25, humidity_%:37.54
[2024-10-28T01:05:55] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:26.11, pressure_hPa:1010.18, humidity_%:37.41
[2024-10-28T01:06:39] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:26.11, pressure_hPa:1010.18, humidity_%:37.50
[2024-10-28T01:07:23] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:26.12, pressure_hPa:1010.24, humidity_%:37.21
[2024-10-28T01:08:07] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:26.12, pressure_hPa:1010.28, humidity_%:37.43
[2024-10-28T01:08:51] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:26.11, pressure_hPa:1010.12, humidity_%:37.49
[2024-10-28T01:09:35] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:26.10, pressure_hPa:1010.22, humidity_%:37.58
[2024-10-28T01:10:19] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:26.10, pressure_hPa:1010.16, humidity_%:37.33
[2024-10-28T01:11:04] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:26.10, pressure_hPa:1010.10, humidity_%:37.46
[2024-10-28T01:11:48] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:26.10, pressure_hPa:1010.13, humidity_%:37.18
[2024-10-28T01:12:32] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:26.10, pressure_hPa:1010.24, humidity_%:37.79
[2024-10-28T01:13:16] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:26.09, pressure_hPa:1010.22, humidity_%:37.67
[2024-10-28T01:14:00] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:26.10, pressure_hPa:1010.10, humidity_%:37.46
[2024-10-28T01:14:44] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:26.10, pressure_hPa:1010.07, humidity_%:37.38
[2024-10-28T01:15:28] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:26.09, pressure_hPa:1010.20, humidity_%:37.25
[2024-10-28T01:16:12] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:26.09, pressure_hPa:1010.19, humidity_%:37.68
